date,conso_moyenne_mw,conso_max_mw,conso_min_mw,eolien_moyen_mw,solaire_moyen_mw,nucleaire_moyen_mw,temp_france,annee,mois,jour_semaine,is_weekend,is_ferie,is_jour_ouvre,hdd,cdd
2019-05-11,45825.395833333336,51645.0,39878.0,5739.625,1619.8125,41225.6875,13.354123711340206,2019,5,5,True,False,False,4.645876288659794,0.0
2019-05-12,43723.8125,49557.0,39286.0,4658.875,2449.375,36940.9375,11.835695876288659,2019,5,6,True,False,False,6.164304123711341,0.0
2019-05-13,49934.395833333336,55942.0,40940.0,6920.541666666667,2657.75,40872.854166666664,12.597229381443299,2019,5,0,False,False,True,5.402770618556701,0.0
2019-05-14,49668.208333333336,55193.0,41957.0,6523.75,2624.8333333333335,41266.791666666664,13.495983676975946,2019,5,1,False,False,True,4.504016323024054,0.0
2019-05-15,49312.708333333336,54839.0,41048.0,4707.416666666667,2558.1458333333335,42884.270833333336,13.093943298969073,2019,5,2,False,False,True,4.906056701030927,0.0
2019-05-16,49207.041666666664,54336.0,40995.0,2494.4583333333335,2218.375,44799.104166666664,13.055111683848796,2019,5,3,False,False,True,4.944888316151204,0.0
2019-05-17,49432.270833333336,55593.0,40310.0,1726.25,923.75,45394.25,13.136297250859105,2019,5,4,False,False,True,4.863702749140895,0.0
2019-05-18,44623.166666666664,50418.0,38531.0,1096.4166666666667,1268.1458333333333,43260.270833333336,13.529574742268043,2019,5,5,True,False,False,4.470425257731957,0.0
2019-05-19,42723.4375,48467.0,36170.0,1692.3125,1109.7083333333333,42619.083333333336,13.3294029209622,2019,5,6,True,False,False,4.670597079037799,0.0
2019-05-20,49223.229166666664,56356.0,38634.0,2393.4583333333335,1446.5416666666667,43747.375,14.021670962199313,2019,5,0,False,False,True,3.9783290378006875,0.0
2019-05-21,49111.770833333336,54806.0,40412.0,2264.4166666666665,1897.0,44337.125,14.68490120274914,2019,5,1,False,False,True,3.31509879725086,0.0
2019-05-22,48312.041666666664,54205.0,39658.0,891.7916666666666,2364.9583333333335,44068.75,15.657259450171823,2019,5,2,False,False,True,2.342740549828177,0.0
2019-05-23,47666.916666666664,53206.0,38691.0,603.9791666666666,2249.7916666666665,43929.416666666664,16.550386597938147,2019,5,3,False,False,True,1.4496134020618534,0.0
2019-05-24,46872.645833333336,53224.0,37886.0,1381.875,1664.5208333333333,43214.125,16.45736683848797,2019,5,4,False,False,True,1.542633161512029,0.0
2019-05-25,41604.833333333336,47512.0,35373.0,2003.4583333333333,1693.0625,39526.645833333336,16.33597508591065,2019,5,5,True,False,False,1.6640249140893495,0.0
2019-05-26,39343.604166666664,45157.0,32902.0,2691.25,1735.7916666666667,36382.520833333336,16.25156786941581,2019,5,6,True,False,False,1.7484321305841917,0.0
2019-05-27,46084.875,53094.0,35195.0,2844.2916666666665,1582.4583333333333,41432.4375,16.39355670103093,2019,5,0,False,False,True,1.6064432989690687,0.0
2019-05-28,47528.416666666664,53799.0,37739.0,3970.3125,1674.1875,42550.75,14.528780068728521,2019,5,1,False,False,True,3.471219931271479,0.0
2019-05-29,47937.666666666664,54440.0,38901.0,2083.0416666666665,2038.6666666666667,43012.104166666664,14.257538659793816,2019,5,2,False,False,True,3.7424613402061837,0.0
2019-05-30,41510.0625,48226.0,35536.0,2203.1041666666665,2127.0416666666665,38454.208333333336,16.73118556701031,2019,5,3,False,True,False,1.2688144329896893,0.0
2019-05-31,43175.416666666664,49595.0,35314.0,479.5625,2522.6458333333335,41443.395833333336,18.126975945017183,2019,5,4,False,False,True,0.0,0.0
2019-06-01,40746.5625,46336.0,34047.0,697.2291666666666,2586.4375,37497.375,20.403028350515463,2019,6,5,True,False,False,0.0,0.0
2019-06-02,38540.020833333336,44761.0,31362.0,2431.8333333333335,2485.9166666666665,33288.1875,21.992010309278353,2019,6,6,True,False,False,0.0,0.0
2019-06-03,45294.6875,52550.0,33828.0,1168.2916666666667,1887.1458333333333,39157.479166666664,19.519329896907216,2019,6,0,False,False,True,0.0,0.0
2019-06-04,46523.479166666664,53408.0,36253.0,3386.3125,2151.25,40630.291666666664,19.9363616838488,2019,6,1,False,False,True,0.0,0.0
2019-06-05,46824.0,54043.0,36309.0,2593.7916666666665,1372.0,41174.3125,17.26862113402062,2019,6,2,False,False,True,0.7313788659793801,0.0
2019-06-06,46677.0,52953.0,37116.0,2175.0416666666665,2173.4791666666665,42121.395833333336,14.961941580756015,2019,6,3,False,False,True,3.038058419243985,0.0
2019-06-07,46385.145833333336,53359.0,36834.0,9094.333333333334,1693.5625,37075.895833333336,16.035201890034365,2019,6,4,False,False,True,1.9647981099656349,0.0
2019-06-08,41315.145833333336,47375.0,35268.0,6994.708333333333,2407.375,29991.270833333332,16.111812714776633,2019,6,5,True,False,False,1.888187285223367,0.0
2019-06-09,38678.979166666664,44584.0,31980.0,1234.2916666666667,1553.3958333333333,34782.25,16.843599656357387,2019,6,6,True,False,False,1.1564003436426127,0.0
2019-06-10,40629.395833333336,47255.0,33032.0,2190.75,1390.9375,39013.791666666664,15.92154209621993,2019,6,0,False,True,False,2.0784579037800697,0.0
2019-06-11,47087.375,54357.0,35565.0,1019.8541666666666,1242.5,41224.645833333336,13.728586769759453,2019,6,1,False,False,True,4.271413230240547,0.0
2019-06-12,47901.854166666664,54958.0,38135.0,2214.625,1970.1875,40902.833333333336,14.415399484536081,2019,6,2,False,False,True,3.5846005154639187,0.0
2019-06-13,47452.416666666664,53832.0,37955.0,4035.4375,2333.9375,40884.625,15.888745704467352,2019,6,3,False,False,True,2.111254295532648,0.0
2019-06-14,46881.25,53789.0,37368.0,1568.5833333333333,1347.3958333333333,41954.729166666664,17.023453608247426,2019,6,4,False,False,True,0.9765463917525743,0.0
2019-06-15,41408.645833333336,47897.0,34763.0,2657.4583333333335,1604.0208333333333,39999.208333333336,17.164991408934707,2019,6,5,True,False,False,0.8350085910652929,0.0
2019-06-16,38932.895833333336,45188.0,31958.0,2014.4375,2417.1666666666665,38300.958333333336,17.733483676975943,2019,6,6,True,False,False,0.2665163230240566,0.0
2019-06-17,45782.166666666664,53236.0,34135.0,804.625,2523.7916666666665,42011.9375,19.71245704467354,2019,6,0,False,False,True,0.0,0.0
2019-06-18,47095.354166666664,54114.0,36290.0,1597.625,2224.1041666666665,42062.3125,21.62040378006873,2019,6,1,False,False,True,0.0,0.0
2019-06-19,47055.6875,54515.0,36677.0,3100.25,2051.3541666666665,41109.875,20.81810567010309,2019,6,2,False,False,True,0.0,0.0
2019-06-20,46737.791666666664,53381.0,36705.0,1875.1666666666667,1705.4583333333333,41423.8125,18.665914948453608,2019,6,3,False,False,True,0.0,0.0
2019-06-21,46098.0,53405.0,36659.0,1430.1458333333333,1515.0416666666667,40976.333333333336,18.10442439862543,2019,6,4,False,False,True,0.0,0.0
2019-06-22,41060.895833333336,47346.0,34206.0,1940.0833333333333,2206.1041666666665,40018.5,18.98475085910653,2019,6,5,True,False,False,0.0,0.0
2019-06-23,39076.958333333336,46019.0,31358.0,2104.375,2239.6666666666665,37068.604166666664,21.924570446735395,2019,6,6,True,False,False,0.0,0.0
2019-06-24,47208.208333333336,55080.0,34652.0,2365.6875,1944.0,42373.8125,23.50408075601375,2019,6,0,False,False,True,0.0,0.0
2019-06-25,49374.5,57030.0,37831.0,2317.9375,2196.5416666666665,43449.75,24.968277491408937,2019,6,1,False,False,True,0.0,0.9682774914089372
2019-06-26,50320.729166666664,58263.0,38620.0,3451.6666666666665,2382.3958333333335,41146.083333333336,26.50384450171822,2019,6,2,False,False,True,0.0,2.50384450171822
2019-06-27,50982.166666666664,58833.0,39342.0,4301.770833333333,2344.3333333333335,41816.791666666664,27.411039518900342,2019,6,3,False,False,True,0.0,3.411039518900342
2019-06-28,50134.958333333336,57724.0,39317.0,2978.6875,2200.7291666666665,41901.1875,26.1338058419244,2019,6,4,False,False,True,0.0,2.1338058419243993
2019-06-29,45184.875,51786.0,36740.0,2008.5416666666667,2256.5,40678.333333333336,26.32274484536083,2019,6,5,True,False,False,0.0,2.3227448453608304
2019-06-30,42028.333333333336,48221.0,34396.0,2171.25,1953.25,35083.0625,24.955090206185563,2019,6,6,True,False,False,0.0,0.9550902061855631
2019-07-01,47997.666666666664,55984.0,36025.0,1856.6875,1777.7708333333333,40242.854166666664,22.5465206185567,2019,7,0,False,False,True,0.0,0.0
2019-07-02,48585.708333333336,55868.0,38064.0,2144.9166666666665,1948.2291666666667,41429.041666666664,21.637542955326463,2019,7,1,False,False,True,0.0,0.0
2019-07-03,48785.291666666664,55912.0,38251.0,4118.5625,2207.1875,41351.520833333336,22.787628865979382,2019,7,2,False,False,True,0.0,0.0
2019-07-04,49167.604166666664,56279.0,38118.0,2714.9375,2387.3333333333335,41177.125,23.574935567010307,2019,7,3,False,False,True,0.0,0.0
2019-07-05,49485.916666666664,57174.0,38807.0,1173.875,2288.7916666666665,42169.5625,24.720704467353958,2019,7,4,False,False,True,0.0,0.7207044673539578
2019-07-06,44176.8125,50372.0,36816.0,966.2083333333334,2213.2083333333335,39310.3125,24.614454467353955,2019,7,5,True,False,False,0.0,0.6144544673539549
2019-07-07,41045.916666666664,47500.0,33793.0,1385.8541666666667,2083.9166666666665,37708.833333333336,23.06786941580756,2019,7,6,True,False,False,0.0,0.0
2019-07-08,47473.020833333336,55469.0,35799.0,2233.8333333333335,1968.2291666666667,40577.791666666664,22.062757731958765,2019,7,0,False,False,True,0.0,0.0
2019-07-09,47392.125,53896.0,37700.0,3186.125,1792.6666666666667,40414.020833333336,20.74411512027492,2019,7,1,False,False,True,0.0,0.0
2019-07-10,47867.729166666664,54854.0,37490.0,1728.0208333333333,2463.7916666666665,40463.75,21.859944158075596,2019,7,2,False,False,True,0.0,0.0
2019-07-11,48279.395833333336,55476.0,38048.0,925.375,2022.1666666666667,41168.5,22.400644329896906,2019,7,3,False,False,True,0.0,0.0
2019-07-12,47991.833333333336,55233.0,38201.0,2985.0833333333335,2162.2083333333335,41323.041666666664,22.474828178694157,2019,7,4,False,False,True,0.0,0.0
2019-07-13,42687.958333333336,48474.0,36056.0,2135.0,2290.7708333333335,40058.125,22.04909793814433,2019,7,5,True,False,False,0.0,0.0
2019-07-14,39519.6875,44992.0,32810.0,3683.375,2280.6666666666665,38858.958333333336,20.84349226804124,2019,7,6,True,True,False,0.0,0.0
2019-07-15,45962.791666666664,53367.0,34641.0,2978.0833333333335,2380.0,40196.645833333336,20.227920962199313,2019,7,0,False,False,True,0.0,0.0
2019-07-16,47671.1875,54493.0,37625.0,930.25,2424.8125,40522.770833333336,20.95283505154639,2019,7,1,False,False,True,0.0,0.0
2019-07-17,48111.645833333336,55125.0,37912.0,951.3958333333334,2301.1666666666665,40358.208333333336,22.19510309278351,2019,7,2,False,False,True,0.0,0.0
2019-07-18,48082.583333333336,54906.0,38226.0,2350.1666666666665,1997.7916666666667,40619.604166666664,21.92042525773196,2019,7,3,False,False,True,0.0,0.0
2019-07-19,47841.291666666664,54734.0,38340.0,1301.3958333333333,2235.5833333333335,40034.458333333336,22.42656786941581,2019,7,4,False,False,True,0.0,0.0
2019-07-20,42823.083333333336,48740.0,36054.0,3891.9375,1768.6875,37806.333333333336,23.205240549828183,2019,7,5,True,False,False,0.0,0.0
2019-07-21,40428.083333333336,47117.0,33423.0,871.3541666666666,2102.8958333333335,37356.5,23.135867697594502,2019,7,6,True,False,False,0.0,0.0
2019-07-22,48263.833333333336,56233.0,35882.0,617.0,2242.6041666666665,39442.291666666664,25.183762886597936,2019,7,0,False,False,True,0.0,1.1837628865979362
2019-07-23,50561.895833333336,58525.0,39114.0,1735.0625,2244.3125,39599.416666666664,27.85173969072165,2019,7,1,False,False,True,0.0,3.851739690721651
2019-07-24,51247.833333333336,59082.0,40118.0,1682.625,2207.5625,37202.645833333336,28.76621563573883,2019,7,2,False,False,True,0.0,4.766215635738831
2019-07-25,51166.0,59198.0,40545.0,2516.75,2151.4375,35543.5,29.5411941580756,2019,7,3,False,False,True,0.0,5.5411941580756015
2019-07-26,48523.416666666664,56002.0,39519.0,2611.9375,1351.6041666666667,34966.145833333336,25.385717353951893,2019,7,4,False,False,True,0.0,1.3857173539518932
2019-07-27,41070.5,46725.0,35494.0,2669.5416666666665,1007.625,35126.125,20.458419243986253,2019,7,5,True,False,False,0.0,0.0
2019-07-28,37427.520833333336,43405.0,31580.0,3965.0,1956.0625,35117.833333333336,19.50893470790378,2019,7,6,True,False,False,0.0,0.0
2019-07-29,43619.104166666664,50903.0,32892.0,1473.5208333333333,2394.4375,38676.645833333336,20.48739261168385,2019,7,0,False,False,True,0.0,0.0
2019-07-30,44691.625,51533.0,35496.0,6011.645833333333,1789.0416666666667,39371.354166666664,20.868256013745704,2019,7,1,False,False,True,0.0,0.0
2019-07-31,44490.395833333336,50858.0,35490.0,3125.7916666666665,2179.0416666666665,37418.708333333336,19.9928264604811,2019,7,2,False,False,True,0.0,0.0
2019-08-01,44697.6875,51336.0,35355.0,828.6458333333334,1877.0833333333333,37882.0625,20.494974226804125,2019,8,3,False,False,True,0.0,0.0
2019-08-02,44197.458333333336,51130.0,35293.0,1828.0625,2343.875,38941.395833333336,21.98999140893471,2019,8,4,False,False,True,0.0,0.0
2019-08-03,40177.729166666664,46033.0,33413.0,1031.875,2374.1875,38372.604166666664,22.14308419243986,2019,8,5,True,False,False,0.0,0.0
2019-08-04,38201.520833333336,44055.0,31601.0,902.5,2267.625,38255.0625,22.955756013745702,2019,8,6,True,False,False,0.0,0.0
2019-08-05,42761.520833333336,49968.0,33028.0,1892.6041666666667,1992.5416666666667,38639.708333333336,22.98649054982818,2019,8,0,False,False,True,0.0,0.0
2019-08-06,43339.645833333336,50031.0,34616.0,1163.875,1705.9791666666667,38850.520833333336,22.183290378006873,2019,8,1,False,False,True,0.0,0.0
2019-08-07,42808.25,49253.0,34175.0,1549.3958333333333,1687.2916666666667,38228.875,21.47306701030928,2019,8,2,False,False,True,0.0,0.0
2019-08-08,43422.5625,50110.0,34015.0,809.6875,2213.8333333333335,39085.979166666664,23.065184707903782,2019,8,3,False,False,True,0.0,0.0
2019-08-09,43692.979166666664,51266.0,34716.0,5234.354166666667,1750.3333333333333,38913.8125,24.288122852233677,2019,8,4,False,False,True,0.0,0.28812285223367695
2019-08-10,39245.625,44923.0,32978.0,8417.916666666666,1852.4375,30629.583333333332,22.14128006872852,2019,8,5,True,False,False,0.0,0.0
2019-08-11,36757.270833333336,42382.0,30759.0,2269.1875,1446.1458333333333,31825.0,19.625687285223368,2019,8,6,True,False,False,0.0,0.0
2019-08-12,40299.6875,46961.0,31436.0,2925.4375,1751.625,36866.8125,18.30953608247423,2019,8,0,False,False,True,0.0,0.0
2019-08-13,40737.041666666664,46981.0,32514.0,2378.3541666666665,2001.6875,38471.5625,17.42046821305842,2019,8,1,False,False,True,0.5795317869415797,0.0
2019-08-14,41008.479166666664,47454.0,32833.0,2553.4375,2178.5833333333335,38945.625,18.59299828178694,2019,8,2,False,False,True,0.0,0.0
2019-08-15,37609.0625,43057.0,31591.0,5582.208333333333,1596.0416666666667,35356.395833333336,19.899613402061856,2019,8,3,False,True,False,0.0,0.0
2019-08-16,39850.125,46282.0,31764.0,2327.75,2179.4375,36294.979166666664,19.58041237113402,2019,8,4,False,False,True,0.0,0.0
2019-08-17,38449.4375,44237.0,31755.0,4219.583333333333,1767.875,34140.291666666664,20.67240120274914,2019,8,5,True,False,False,0.0,0.0
2019-08-18,37057.125,42639.0,31067.0,4187.770833333333,1640.7083333333333,34024.666666666664,21.30622852233677,2019,8,6,True,False,False,0.0,0.0
2019-08-19,41705.8125,48912.0,32060.0,2293.9375,1565.6875,37073.979166666664,19.035889175257733,2019,8,0,False,False,True,0.0,0.0
2019-08-20,42751.125,49620.0,33839.0,1357.5,1382.2916666666667,38296.166666666664,17.82242268041237,2019,8,1,False,False,True,0.17757731958763046,0.0
2019-08-21,43140.583333333336,49942.0,33973.0,1630.6458333333333,2214.875,37814.479166666664,18.368750000000002,2019,8,2,False,False,True,0.0,0.0
2019-08-22,43517.791666666664,50191.0,34385.0,1467.5625,2230.5833333333335,37745.479166666664,19.79624140893471,2019,8,3,False,False,True,0.0,0.0
2019-08-23,43763.479166666664,50980.0,34346.0,1711.4375,2312.9166666666665,37471.1875,21.154982817869417,2019,8,4,False,False,True,0.0,0.0
2019-08-24,40352.0625,46514.0,33153.0,1197.375,2254.9166666666665,36952.791666666664,22.800365120274915,2019,8,5,True,False,False,0.0,0.0
2019-08-25,38570.875,44549.0,31680.0,557.0208333333334,2150.375,35793.1875,23.146112542955326,2019,8,6,True,False,False,0.0,0.0
2019-08-26,45624.0,54078.0,33290.0,724.75,2001.7916666666667,37487.041666666664,23.99634879725086,2019,8,0,False,False,True,0.0,0.0
2019-08-27,47153.666666666664,54644.0,36452.0,1115.5833333333333,1445.9791666666667,38898.5,23.957216494845362,2019,8,1,False,False,True,0.0,0.0
2019-08-28,47414.041666666664,55015.0,36770.0,1007.3333333333334,1568.3333333333333,39815.354166666664,23.229553264604817,2019,8,2,False,False,True,0.0,0.0
2019-08-29,47377.5625,54705.0,37030.0,1061.4583333333333,2018.5625,38739.270833333336,22.239948453608246,2019,8,3,False,False,True,0.0,0.0
2019-08-30,47098.5625,54652.0,36670.0,818.5416666666666,2089.1875,37783.1875,22.197938144329893,2019,8,4,False,False,True,0.0,0.0
2019-08-31,42103.8125,48699.0,34857.0,3096.0,1928.3125,36563.125,22.999269759450172,2019,8,5,True,False,False,0.0,0.0
2019-09-01,39245.25,45165.0,32920.0,1858.7291666666667,1322.6666666666667,37044.979166666664,20.257753436426118,2019,9,6,True,False,False,0.0,0.0
2019-09-02,45118.9375,52562.0,33547.0,2209.0208333333335,2216.25,38376.979166666664,18.713745704467353,2019,9,0,False,False,True,0.0,0.0
2019-09-03,46532.8125,53330.0,36072.0,1569.8125,2273.8541666666665,38923.354166666664,19.021456185567008,2019,9,1,False,False,True,0.0,0.0
2019-09-04,46835.125,54057.0,36361.0,3208.3958333333335,2191.625,39240.854166666664,19.017096219931272,2019,9,2,False,False,True,0.0,0.0
2019-09-05,46408.75,52872.0,36513.0,3811.125,1760.4375,38362.229166666664,17.26082474226804,2019,9,3,False,False,True,0.7391752577319615,0.0
2019-09-06,45929.916666666664,52484.0,36440.0,2769.6875,2144.25,39345.75,16.366323024054985,2019,9,4,False,False,True,1.633676975945015,0.0
2019-09-07,40733.6875,46962.0,34089.0,2514.5416666666665,1761.625,37372.458333333336,16.651095360824744,2019,9,5,True,False,False,1.348904639175256,0.0
2019-09-08,38817.541666666664,44794.0,32357.0,2357.25,1852.2083333333333,38670.3125,15.27246563573883,2019,9,6,True,False,False,2.727534364261169,0.0
2019-09-09,45825.729166666664,52561.0,34243.0,822.5833333333334,1571.1666666666667,41130.770833333336,14.4884235395189,2019,9,0,False,False,True,3.5115764604811,0.0
2019-09-10,46845.75,53134.0,36781.0,1288.5208333333333,1339.75,41657.791666666664,15.727620274914088,2019,9,1,False,False,True,2.272379725085912,0.0
2019-09-11,46993.291666666664,53639.0,36706.0,2356.7291666666665,1870.6666666666667,41522.9375,17.29177405498282,2019,9,2,False,False,True,0.7082259450171797,0.0
2019-09-12,47074.625,53336.0,36551.0,1743.2916666666667,1993.75,41742.145833333336,19.242740549828184,2019,9,3,False,False,True,0.0,0.0
2019-09-13,46456.125,53514.0,36280.0,1492.4166666666667,1970.75,41397.25,19.949613402061857,2019,9,4,False,False,True,0.0,0.0
2019-09-14,41222.458333333336,47622.0,33944.0,2193.5625,1714.8125,39552.020833333336,20.79667096219931,2019,9,5,True,False,False,0.0,0.0
2019-09-15,39042.416666666664,44954.0,32223.0,1010.9166666666666,1967.1875,37472.104166666664,21.172680412371133,2019,9,6,True,False,False,0.0,0.0
2019-09-16,45936.541666666664,53372.0,33521.0,1047.6041666666667,1944.75,39789.375,20.909385738831617,2019,9,0,False,False,True,0.0,0.0
2019-09-17,46850.729166666664,53521.0,35914.0,2242.4583333333335,1825.4583333333333,39137.708333333336,20.3983676975945,2019,9,1,False,False,True,0.0,0.0
2019-09-18,46620.8125,53374.0,35931.0,5559.916666666667,1877.8958333333333,37636.625,18.108999140893474,2019,9,2,False,False,True,0.0,0.0
2019-09-19,46493.583333333336,52827.0,36264.0,5963.3125,1995.9791666666667,34369.625,17.24091494845361,2019,9,3,False,False,True,0.7590850515463892,0.0
2019-09-20,46185.375,52844.0,36155.0,5775.979166666667,1968.1666666666667,37668.3125,18.23251718213058,2019,9,4,False,False,True,0.0,0.0
2019-09-21,41068.875,47449.0,34106.0,5293.125,1289.0208333333333,36418.708333333336,20.079832474226805,2019,9,5,True,False,False,0.0,0.0
2019-09-22,38525.5625,44801.0,31612.0,4936.229166666667,858.5625,36799.895833333336,19.02830756013746,2019,9,6,True,False,False,0.0,0.0
2019-09-23,44896.979166666664,51813.0,33003.0,3043.4166666666665,1384.7916666666667,36979.333333333336,17.05706615120275,2019,9,0,False,False,True,0.9429338487972494,0.0
2019-09-24,46167.729166666664,52934.0,35494.0,5215.0625,1007.2708333333334,35891.6875,16.925236254295537,2019,9,1,False,False,True,1.0747637457044625,0.0
2019-09-25,46891.145833333336,53806.0,35690.0,5747.166666666667,1023.9375,37973.833333333336,16.691623711340206,2019,9,2,False,False,True,1.3083762886597938,0.0
2019-09-26,47239.375,53795.0,36694.0,6363.375,1237.5416666666667,38535.375,18.143170103092782,2019,9,3,False,False,True,0.0,0.0
2019-09-27,46458.3125,52882.0,36443.0,6184.854166666667,1336.4166666666667,38989.104166666664,17.7016323024055,2019,9,4,False,False,True,0.2983676975945002,0.0
2019-09-28,41438.645833333336,47673.0,34429.0,6416.270833333333,1440.0833333333333,35874.604166666664,17.094652061855673,2019,9,5,True,False,False,0.9053479381443275,0.0
2019-09-29,39592.020833333336,45949.0,32351.0,9866.645833333334,1551.4583333333333,30794.958333333332,17.727147766323025,2019,9,6,True,False,False,0.272852233676975,0.0
2019-09-30,46229.3125,53046.0,33989.0,4179.104166666667,1427.9166666666667,37643.291666666664,17.54355670103093,2019,9,0,False,False,True,0.4564432989690701,0.0
2019-10-01,47485.3125,54241.0,36552.0,6533.5625,1258.875,39417.875,17.610889175257736,2019,10,1,False,False,True,0.3891108247422643,0.0
2019-10-02,47883.4375,54644.0,36698.0,4827.520833333333,1268.2708333333333,40710.041666666664,15.155004295532645,2019,10,2,False,False,True,2.8449957044673546,0.0
2019-10-03,49402.875,56176.0,38398.0,1883.2708333333333,1718.9791666666667,41557.479166666664,12.383140034364262,2019,10,3,False,False,True,5.616859965635738,0.0
2019-10-04,49027.520833333336,55516.0,38863.0,6475.583333333333,1032.0625,41274.375,14.085030068728523,2019,10,4,False,False,True,3.914969931271477,0.0
2019-10-05,43600.4375,50260.0,36129.0,2173.8125,1176.125,39381.333333333336,14.968213058419245,2019,10,5,True,False,False,3.031786941580755,0.0
2019-10-06,41335.145833333336,48027.0,33996.0,5481.604166666667,989.4166666666666,38663.020833333336,14.897036082474227,2019,10,6,True,False,False,3.1029639175257735,0.0
2019-10-07,48396.625,55633.0,35999.0,3703.9583333333335,1324.4791666666667,39820.666666666664,13.831765463917526,2019,10,0,False,False,True,4.168234536082474,0.0
2019-10-08,49387.916666666664,56028.0,38436.0,5339.875,1413.1875,38018.0625,15.222508591065292,2019,10,1,False,False,True,2.777491408934708,0.0
2019-10-09,49864.125,56852.0,38310.0,7085.729166666667,942.0833333333334,39071.416666666664,14.331400343642612,2019,10,2,False,False,True,3.6685996563573884,0.0
2019-10-10,49934.604166666664,56103.0,39469.0,5557.4375,1491.6041666666667,39643.229166666664,14.25268470790378,2019,10,3,False,False,True,3.7473152920962196,0.0
2019-10-11,49007.541666666664,55530.0,39285.0,5841.770833333333,1807.625,39556.270833333336,15.353243127147767,2019,10,4,False,False,True,2.646756872852233,0.0
2019-10-12,43138.333333333336,49782.0,35808.0,5688.125,991.8958333333334,38905.458333333336,17.360030068728527,2019,10,5,True,False,False,0.6399699312714731,0.0
2019-10-13,40471.0625,47272.0,33359.0,7146.520833333333,1518.8958333333333,38194.416666666664,18.86346649484536,2019,10,6,True,False,False,0.0,0.0
2019-10-14,46881.895833333336,54169.0,34670.0,5333.25,996.4583333333334,39440.625,18.3472293814433,2019,10,0,False,False,True,0.0,0.0
2019-10-15,48482.333333333336,55582.0,37185.0,4041.7708333333335,1026.1875,38956.25,14.6606529209622,2019,10,1,False,False,True,3.3393470790378004,0.0
2019-10-16,49882.166666666664,56903.0,38758.0,7588.291666666667,1285.875,38739.479166666664,14.046692439862545,2019,10,2,False,False,True,3.953307560137455,0.0
2019-10-17,50008.3125,56673.0,39064.0,4409.958333333333,869.9791666666666,37125.5,15.121176975945016,2019,10,3,False,False,True,2.8788230240549844,0.0
2019-10-18,49516.333333333336,56220.0,39047.0,7283.770833333333,772.75,38711.791666666664,15.085631443298967,2019,10,4,False,False,True,2.9143685567010333,0.0
2019-10-19,44707.4375,51229.0,37029.0,3290.3125,678.5,38749.4375,14.600214776632301,2019,10,5,True,False,False,3.399785223367699,0.0
2019-10-20,43168.708333333336,49866.0,35529.0,3084.6875,561.75,38274.395833333336,14.655584192439862,2019,10,6,True,False,False,3.3444158075601376,0.0
2019-10-21,50711.458333333336,58716.0,38032.0,2983.4166666666665,749.25,39624.0625,13.052190721649485,2019,10,0,False,False,True,4.947809278350515,0.0
2019-10-22,53200.479166666664,61051.0,41812.0,1427.5208333333333,515.875,40519.291666666664,12.37057560137457,2019,10,1,False,False,True,5.62942439862543,0.0
2019-10-23,52503.895833333336,59768.0,41549.0,2991.75,436.7083333333333,40319.458333333336,14.190506872852234,2019,10,2,False,False,True,3.809493127147766,0.0
2019-10-24,51652.3125,58605.0,41032.0,4641.5,900.8125,40050.270833333336,14.412908075601376,2019,10,3,False,False,True,3.5870919243986243,0.0
2019-10-25,50957.854166666664,57626.0,41085.0,4831.291666666667,1361.125,39059.8125,14.00270618556701,2019,10,4,False,False,True,3.9972938144329895,0.0
2019-10-26,45315.25,50811.0,39052.0,6964.083333333333,1587.625,34934.666666666664,15.127405498281787,2019,10,5,True,False,False,2.872594501718213,0.0
2019-10-27,43902.583333333336,51472.0,35371.0,3032.9375,901.6666666666666,35062.104166666664,13.91323024054983,2019,10,6,True,False,False,4.086769759450171,0.0
2019-10-28,52447.479166666664,61504.0,39565.0,2474.5208333333335,631.9791666666666,39229.5,12.489647766323024,2019,10,0,False,False,True,5.510352233676976,0.0
2019-10-29,54269.020833333336,62671.0,42872.0,3195.1875,901.0416666666666,40081.333333333336,12.215528350515465,2019,10,1,False,False,True,5.784471649484535,0.0
2019-10-30,54700.9375,62672.0,43586.0,2157.2916666666665,803.75,40102.291666666664,11.741988831615119,2019,10,2,False,False,True,6.258011168384881,0.0
2019-10-31,54120.395833333336,60937.0,43592.0,2678.5833333333335,573.5625,39609.8125,11.961039518900344,2019,10,3,False,False,True,6.0389604810996556,0.0
2019-11-01,47417.4375,53382.0,40481.0,6025.729166666667,395.4166666666667,37125.770833333336,13.103221649484539,2019,11,4,False,True,False,4.896778350515461,0.0
2019-11-02,46340.541666666664,53202.0,38045.0,9898.6875,577.75,35499.5,14.165635738831615,2019,11,5,True,False,False,3.8343642611683855,0.0
2019-11-03,46418.0625,54082.0,38419.0,7279.583333333333,590.0,35059.791666666664,12.456722508591065,2019,11,6,True,False,False,5.543277491408935,0.0
2019-11-04,54180.8125,63980.0,41682.0,8060.3125,673.4583333333334,38595.75,12.111318728522338,2019,11,0,False,False,True,5.888681271477662,0.0
2019-11-05,56959.395833333336,66203.0,45510.0,3546.9375,698.0208333333334,38984.895833333336,10.164454467353954,2019,11,1,False,False,True,7.835545532646046,0.0
2019-11-06,57945.458333333336,67299.0,46456.0,2543.3958333333335,784.1458333333334,39490.729166666664,9.74295532646048,2019,11,2,False,False,True,8.25704467353952,0.0
